,"CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed",queryFormat
1733,"C8435723,F,8902.86,2016-09-03 19:19:29,Self-Employed,24,Female,Married,High,College,Forensic psychologist,Rent,2,0.46,354.0,Bad,True,True,True,False,False,True,SwiftPay Instant Transfers","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8435723,F,8902.86,2016-09-03 19:19:29,Self-Employed,24,Female,Married,High,College,Forensic psychologist,Rent,2,0.46,354.0,Bad,True,True,True,False,False,True,SwiftPay Instant Transfers'}, suggest suitable banking lending products"
1734,"C8436314,M,139012.61,2016-09-02 18:08:51,Self-Employed,43,Male,Divorced,High,College,Systems developer,Rent,3,0.32,441.0,Moderate,True,False,False,False,True,True,""Infinity Capital Smart ULIP, PayWave Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8436314,M,139012.61,2016-09-02 18:08:51,Self-Employed,43,Male,Divorced,High,College,Systems developer,Rent,3,0.32,441.0,Moderate,True,False,False,False,True,True,""Infinity Capital Smart ULIP, PayWave Debit Card""'}, suggest suitable banking lending products"
1735,"C8436883,F,14393.38,2016-09-14 13:37:27,Young Professional,60,Male,Married,High,University,""Designer, furniture"",Rent,2,0.26,346.0,Good,True,False,True,True,True,True,Conventional Mortgage","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8436883,F,14393.38,2016-09-14 13:37:27,Young Professional,60,Male,Married,High,University,""Designer, furniture"",Rent,2,0.26,346.0,Good,True,False,True,True,True,True,Conventional Mortgage'}, suggest suitable banking lending products"
1736,"C8437370,M,12010.4,2016-09-22 13:45:01,Self-Employed,24,Female,Divorced,Medium,High School,""Production assistant, radio"",Rent,5,0.27,473.0,Good,False,True,True,True,True,True,Credit Score Accelerator Program","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8437370,M,12010.4,2016-09-22 13:45:01,Self-Employed,24,Female,Divorced,Medium,High School,""Production assistant, radio"",Rent,5,0.27,473.0,Good,False,True,True,True,True,True,Credit Score Accelerator Program'}, suggest suitable banking lending products"
1737,"C8437920,M,51010.74,2016-09-22 11:59:57,Young Professional,35,Male,Single,High,University,Retail merchandiser,Own,0,0.14,555.0,Bad,True,False,False,True,False,False,FHA Loan","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8437920,M,51010.74,2016-09-22 11:59:57,Young Professional,35,Male,Single,High,University,Retail merchandiser,Own,0,0.14,555.0,Bad,True,False,False,True,False,False,FHA Loan'}, suggest suitable banking lending products"
1738,"C8512713,M,246476.06,2016-09-18 15:27:27,Young Professional,26,Female,Divorced,Medium,High School,""Surveyor, commercial/residential"",Own,4,0.44,622.0,Good,False,False,True,False,True,True,""Super Premium Credit Card, Fuel Saver Credit Card, Jumbo Mortgage, Personal Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8512713,M,246476.06,2016-09-18 15:27:27,Young Professional,26,Female,Divorced,Medium,High School,""Surveyor, commercial/residential"",Own,4,0.44,622.0,Good,False,False,True,False,True,True,""Super Premium Credit Card, Fuel Saver Credit Card, Jumbo Mortgage, Personal Loan""'}, suggest suitable banking lending products"
1739,"C8514427,F,55347.14,2016-08-16 20:06:23,Self-Employed,21,Female,Widowed,Medium,College,Aid worker,Rent,3,0.35,414.0,Good,False,False,False,True,True,True,""AutoPay Smart Billing, Conventional Mortgage, Home Equity Loan, Construction Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8514427,F,55347.14,2016-08-16 20:06:23,Self-Employed,21,Female,Widowed,Medium,College,Aid worker,Rent,3,0.35,414.0,Good,False,False,False,True,True,True,""AutoPay Smart Billing, Conventional Mortgage, Home Equity Loan, Construction Loan""'}, suggest suitable banking lending products"
1740,"C8514562,M,103199.05,2016-09-11 11:01:35,Young Professional,23,Female,Married,High,University,Ship broker,Rent,1,0.36,487.0,Good,True,True,False,False,False,True,""Jumbo Home Loan, Wealth Premier Relationship Plan, Prime Foreign Currency Account, Platinum Rewards Credit Card, Jumbo Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8514562,M,103199.05,2016-09-11 11:01:35,Young Professional,23,Female,Married,High,University,Ship broker,Rent,1,0.36,487.0,Good,True,True,False,False,False,True,""Jumbo Home Loan, Wealth Premier Relationship Plan, Prime Foreign Currency Account, Platinum Rewards Credit Card, Jumbo Mortgage""'}, suggest suitable banking lending products"
1741,"C8514791,M,346874.28,2016-09-04 14:19:16,Retired,40,Female,Single,High,College,""Surveyor, land/geomatics"",Own,3,0.49,347.0,Good,True,False,False,True,True,False,""Secure Wealth Bond Series, Online Shopping Card, Debt Consolidation Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8514791,M,346874.28,2016-09-04 14:19:16,Retired,40,Female,Single,High,College,""Surveyor, land/geomatics"",Own,3,0.49,347.0,Good,True,False,False,True,True,False,""Secure Wealth Bond Series, Online Shopping Card, Debt Consolidation Loan""'}, suggest suitable banking lending products"
1742,"C8514880,F,128736.0,2016-08-24 22:17:55,Self-Employed,28,Male,Married,Low,University,Civil Service administrator,Own,3,0.3,637.0,Bad,True,True,False,True,False,False,""Secure Wealth Bond Series, First-Time Home Buyer Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8514880,F,128736.0,2016-08-24 22:17:55,Self-Employed,28,Male,Married,Low,University,Civil Service administrator,Own,3,0.3,637.0,Bad,True,True,False,True,False,False,""Secure Wealth Bond Series, First-Time Home Buyer Loan""'}, suggest suitable banking lending products"
1743,"C8514947,M,556100.0,2016-09-15 18:40:19,Young Professional,25,Male,Divorced,High,College,Chartered accountant,Rent,0,0.25,828.0,Bad,False,True,False,False,True,True,""First-Time Home Buyer Loan, Dynamic Equity-Linked Savings Plan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8514947,M,556100.0,2016-09-15 18:40:19,Young Professional,25,Male,Divorced,High,College,Chartered accountant,Rent,0,0.25,828.0,Bad,False,True,False,False,True,True,""First-Time Home Buyer Loan, Dynamic Equity-Linked Savings Plan""'}, suggest suitable banking lending products"
1744,"C8517144,M,8624.41,2016-08-26 22:14:41,Young Professional,24,Female,Widowed,Low,College,""Journalist, newspaper"",Rent,5,0.4,783.0,Bad,False,False,False,False,True,False,""Fixed-Rate Home Loan, PayWave Debit Card, Signature Cheque Protection""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8517144,M,8624.41,2016-08-26 22:14:41,Young Professional,24,Female,Widowed,Low,College,""Journalist, newspaper"",Rent,5,0.4,783.0,Bad,False,False,False,False,True,False,""Fixed-Rate Home Loan, PayWave Debit Card, Signature Cheque Protection""'}, suggest suitable banking lending products"
1745,"C8517646,F,161502.41,2016-09-04 17:54:19,Self-Employed,52,Female,Married,Low,College,""Research officer, government"",Own,5,0.13,537.0,Bad,False,False,False,True,False,False,""Online Shopping Card, PayWave Debit Card, Agriculture Loan, Crypto-Linked Debit Card, Classic Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8517646,F,161502.41,2016-09-04 17:54:19,Self-Employed,52,Female,Married,Low,College,""Research officer, government"",Own,5,0.13,537.0,Bad,False,False,False,True,False,False,""Online Shopping Card, PayWave Debit Card, Agriculture Loan, Crypto-Linked Debit Card, Classic Debit Card""'}, suggest suitable banking lending products"
1746,"C8520331,M,93949.89,2016-08-26 23:41:19,Retired,41,Male,Widowed,Medium,University,Diplomatic Services operational officer,Own,4,0.45,446.0,Moderate,True,True,False,False,True,False,""Salary Advance Loan, NextGen Tech Fund, Green Home Loan, Home Equity Loan, Construction Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8520331,M,93949.89,2016-08-26 23:41:19,Retired,41,Male,Widowed,Medium,University,Diplomatic Services operational officer,Own,4,0.45,446.0,Moderate,True,True,False,False,True,False,""Salary Advance Loan, NextGen Tech Fund, Green Home Loan, Home Equity Loan, Construction Loan""'}, suggest suitable banking lending products"
1747,"C8522651,F,21268.96,2016-09-12 18:00:27,Self-Employed,58,Male,Widowed,Medium,University,Community pharmacist,Rent,5,0.5,704.0,Bad,False,True,True,False,False,False,""Green Home Loan, Salary Advance Loan, Classic Debit Card, Student Credit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8522651,F,21268.96,2016-09-12 18:00:27,Self-Employed,58,Male,Widowed,Medium,University,Community pharmacist,Rent,5,0.5,704.0,Bad,False,True,True,False,False,False,""Green Home Loan, Salary Advance Loan, Classic Debit Card, Student Credit Card""'}, suggest suitable banking lending products"
1748,"C8523275,M,4495.22,2016-09-12 10:48:19,Young Professional,51,Female,Widowed,High,High School,Advertising art director,Own,1,0.3,577.0,Good,True,True,True,True,True,True,""Elite Privilege Banking, Grocery Shopper Card, PayWave Debit Card, Startup Angel Investment Gateway""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8523275,M,4495.22,2016-09-12 10:48:19,Young Professional,51,Female,Widowed,High,High School,Advertising art director,Own,1,0.3,577.0,Good,True,True,True,True,True,True,""Elite Privilege Banking, Grocery Shopper Card, PayWave Debit Card, Startup Angel Investment Gateway""'}, suggest suitable banking lending products"
1749,"C8526933,M,64900.05,2016-08-22 18:37:25,Student,62,Female,Divorced,High,High School,""Nurse, mental health"",Rent,4,0.21,671.0,Good,True,True,False,False,False,True,Prime Foreign Currency Account","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8526933,M,64900.05,2016-08-22 18:37:25,Student,62,Female,Divorced,High,High School,""Nurse, mental health"",Rent,4,0.21,671.0,Good,True,True,False,False,False,True,Prime Foreign Currency Account'}, suggest suitable banking lending products"
1750,"C8527589,M,50314.11,2016-09-05 18:36:30,Student,60,Female,Married,High,University,Music therapist,Own,0,0.11,405.0,Moderate,True,False,False,True,True,True,""Classic Debit Card, Entertainment Card, SafeHome Insurance Planner""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8527589,M,50314.11,2016-09-05 18:36:30,Student,60,Female,Married,High,University,Music therapist,Own,0,0.11,405.0,Moderate,True,False,False,True,True,True,""Classic Debit Card, Entertainment Card, SafeHome Insurance Planner""'}, suggest suitable banking lending products"
1751,"C8528276,M,63223.73,2016-09-27 16:00:37,Student,56,Female,Married,High,College,""Conservator, museum/gallery"",Rent,5,0.17,701.0,Bad,True,False,False,True,False,False,""Super Premium Credit Card, Vault Secure Locker, Millennial SIP Booster, TaxSmart Pro Advisory, VA Home Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8528276,M,63223.73,2016-09-27 16:00:37,Student,56,Female,Married,High,College,""Conservator, museum/gallery"",Rent,5,0.17,701.0,Bad,True,False,False,True,False,False,""Super Premium Credit Card, Vault Secure Locker, Millennial SIP Booster, TaxSmart Pro Advisory, VA Home Loan""'}, suggest suitable banking lending products"
